"","c.zips8..zips9..zips10..zips11."
"4783","12489"
"4784","12489"
"4785","12557"
"4786","12557"
"4787","12555"
"4788","13158"
"4789","12683"
"4790","10969"
"4791","12526"
"4792","12527"
"4793","12527"
"4794","12527"
"4795","13187"
"4796","12683"
"4797","12683"
"4798","12683"
"4799","12683"
"4800","12621"
"4801","12621"
"4802","12683"
"4803","10119"
"4804","12683"
"4805","12683"
"4806","10409"
"4807","10117"
"4808","12435"
"4809","12435"
"4810","10245"
"4811","10245"
"4812","12435"
"4813","13089"
"4814","10119"
"4815","10119"
"4816","12621"
"4817","10119"
"4818","12621"
"4819","12621"
"4820","12623"
"4821","13088"
"4822","12623"
"4823","13127"
"4824","13127"
"4825","12589"
"4826","13088"
"4827","10557"
"4828","16761"
"4829","13156"
"4830","14467"
"4831","12529"
"4832","14467"
"4833","13156"
"4834","12529"
"4835","13156"
"4836","13156"
"4837","10557"
"4838","13127"
"4839","13129"
"4840","13129"
"4841","12623"
"4842","13129"
"4843","13129"
"4844","13156"
"4845","12621"
"4846","13156"
"4847","13127"
"4848","12619"
"4849","13158"
"4850","13158"
"4851","12587"
"4852","12587"
"4853","12587"
"4854","12587"
"4855","12623"
"4856","12621"
"4857","12587"
"4858","12587"
"4859","12587"
"4860","12587"
"4861","12587"
"4862","12587"
"4863","12587"
"4864","12587"
"4865","12621"
"4866","12589"
"4867","12589"
"4868","12589"
"4869","12589"
"4870","12587"
"4871","12587"
"4872","12587"
"4873","12587"
"4874","12623"
"4875","12587"
"4876","12587"
"4877","14513"
"4878","12587"
"4879","12587"
"4880","12589"
"4881","12589"
"4882","12526"
"4883","12557"
"4884","12557"
"4885","13051"
"4886","12557"
"4887","12555"
"4888","12557"
"4889","12557"
"4890","12557"
"4891","12557"
"4892","12559"
"4893","12559"
"4894","13051"
"4895","13053"
"4896","13055"
"4897","13055"
"4898","13053"
"4899","10319"
"4900","10315"
"4901","12557"
"4902","12557"
"4903","12557"
"4904","12557"
"4905","12557"
"4906","12557"
"4907","12557"
"4908","12557"
"4909","12557"
"4910","12529"
"4911","10179"
"4912","13051"
"4913","13591"
"4914","13051"
"4915","13055"
"4916","12559"
"4917","13407"
"4918","12559"
"4919","13435"
"4920","12557"
"4921","12623"
"4922","12557"
"4923","12557"
"4924","12557"
"4925","12557"
"4926","12557"
"4927","12557"
"4928","12526"
"4929","10117"
"4930","10365"
"4931","12555"
"4932","12555"
"4933","12555"
"4934","12555"
"4935","12555"
"4936","12555"
"4937","13125"
"4938","12623"
"4939","12623"
"4940","13359"
"4941","12623"
"4942","13187"
"4943","10119"
"4944","13187"
"4945","12439"
"4946","13189"
"4947","12439"
"4948","13187"
"4949","13435"
"4950","13053"
"4951","13187"
"4952","13053"
"4953","14513"
"4954","13189"
"4955","13359"
"4956","13055"
"4957","12439"
"4958","13189"
"4959","13187"
"4960","12439"
"4961","13189"
"4962","13055"
"4963","13053"
"4964","13055"
"4965","13189"
"4966","14480"
"4967","10119"
"4968","10119"
"4969","10179"
"4970","10179"
"4971","12439"
"4972","13125"
"4973","10117"
"4974","10179"
"4975","14612"
"4976","14612"
"4977","14612"
"4978","14612"
"4979","10117"
"4980","10179"
"4981","14612"
"4982","14612"
"4983","14480"
"4984","14612"
"4985","14612"
"4986","10179"
"4987","10119"
"4988","10119"
"4989","12439"
"4990","10119"
"4991","13591"
"4992","10119"
"4993","13591"
"4994","13158"
"4995","14612"
"4996","14612"
"4997","13591"
"4998","10119"
"4999","13591"
"5000","12555"
"5001","13189"
"5002","13158"
"5003","14612"
"5004","13158"
"5005","12437"
"5006","13127"
"5007","12437"
"5008","12437"
"5009","13055"
"5010","13158"
"5011","12437"
"5012","12437"
"5013","12555"
"5014","12437"
"5015","12555"
"5016","12555"
"5017","12555"
"5018","12439"
"5019","12439"
"5020","12439"
"5021","13347"
"5022","12439"
"5023","10115"
"5024","12439"
"5025","10117"
"5026","10963"
"5027","10178"
"5028","12439"
"5029","10117"
"5030","10963"
"5031","10963"
"5032","12526"
"5033","10117"
"5034","12437"
"5035","10178"
"5036","10317"
"5037","10117"
"5038","12683"
"5039","10115"
"5040","12489"
"5041","13347"
"5042","12527"
"5043","12527"
"5044","12527"
"5045","12527"
"5046","12526"
"5047","13053"
"5048","12489"
"5049","14513"
"5050","14513"
"5051","14513"
"5052","12683"
"5053","14513"
"5054","14513"
"5055","14624"
"5056","12623"
"5057","12623"
"5058","12623"
"5059","12623"
"5060","12623"
"5061","12623"
"5062","12623"
"5063","12623"
"5064","12623"
"5065","13055"
"5066","12627"
"5067","13055"
"5068","12683"
"5069","12683"
"5070","12623"
"5071","12623"
"5072","13055"
"5073","10319"
"5074","10365"
"5075","12683"
"5076","12683"
"5077","13125"
"5078","10437"
"5079","10437"
"5080","10437"
"5081","13189"
"5082","10437"
"5083","10437"
"5084","10437"
"5085","10437"
"5086","10365"
"5087","13125"
"5088","13125"
"5089","13125"
"5090","14480"
"5091","14480"
"5092","14480"
"5093","14480"
"5094","14480"
"5095","10179"
"5096","13125"
"5097","13125"
"5098","13089"
"5099","10179"
"5100","10179"
"5101","16761"
"5102","16761"
"5103","10179"
"5104","13125"
"5105","13129"
"5106","14612"
"5107","14612"
"5108","13189"
"5109","13089"
"5110","13089"
"5111","13089"
"5112","13189"
"5113","13059"
"5114","13059"
"5115","12559"
"5116","10365"
"5117","10319"
"5118","10319"
"5119","12437"
"5120","12437"
"5121","12437"
"5122","10319"
"5123","16761"
"5124","13059"
"5125","12589"
"5126","10243"
"5127","10243"
"5128","13129"
"5129","12437"
"5130","12524"
"5131","12489"
"5132","12489"
"5133","13129"
"5134","13129"
"5135","13129"
"5136","13125"
"5137","13129"
"5138","13129"
"5139","13129"
"5140","13129"
"5141","13125"
"5142","13129"
"5143","13129"
"5144","13129"
"5145","13127"
"5146","13156"
"5147","13055"
"5148","10179"
"5149","14624"
"5150","14612"
"5151","12529"
"5152","13127"
"5153","13127"
"5154","12437"
"5155","15537"
"5156","15537"
"5157","14612"
"5158","13187"
"5159","12529"
"5160","12529"
"5161","13127"
"5162","13127"
"5163","13127"
"5164","13127"
"5165","13127"
"5166","16761"
"5167","16761"
"5168","13127"
"5169","13127"
"5170","16761"
"5171","13503"
"5172","13503"
"5173","13503"
"5174","13503"
"5175","16761"
"5176","16761"
"5177","16761"
"5178","16761"
"5179","16761"
"5180","14513"
"5181","16761"
"5182","16761"
"5183","13503"
"5184","13503"
"5185","13503"
"5186","13503"
"5187","16761"
"5188","14480"
"5189","13125"
"5190","13125"
"5191","13125"
"5192","13125"
"5193","13125"
"5194","13125"
"5195","13125"
"5196","13125"
"5197","10365"
"5198","14513"
"5199","14513"
"5200","14513"
"5201","14513"
"5202","14513"
"5203","14513"
"5204","14513"
"5205","14513"
"5206","14513"
"5207","14480"
"5208","14513"
"5209","14513"
"5210","14513"
"5211","14513"
"5212","14513"
"5213","14513"
"5214","14513"
"5215","14513"
"5216","14513"
"5217","16356"
"5218","16356"
"5219","16356"
"5220","16356"
"5221","13088"
"5222","13088"
"5223","13088"
"5224","13189"
"5225","14480"
"5226","14480"
"5227","14480"
"5228","14480"
"5229","14480"
"5230","14480"
"5231","14513"
"5232","14513"
"5233","14480"
"5234","15566"
"5235","14480"
"5236","14480"
"5237","14480"
"5238","14480"
"5239","14480"
"5240","14480"
"5241","13127"
"5242","12627"
"5243","12627"
"5244","12627"
"5245","14612"
"5246","14513"
"5247","10409"
"5248","12689"
"5249","13055"
"5250","13187"
"5251","12529"
"5252","14513"
"5253","16356"
"5254","16356"
"5255","16356"
"5256","16356"
"5257","10245"
"5258","10245"
"5259","13503"
"5260","13503"
"5261","14467"
"5262","14467"
"5263","14467"
"5264","14467"
"5265","14467"
"5266","14467"
"5267","14467"
"5268","14467"
"5269","16356"
"5270","14467"
"5271","16356"
"5272","14467"
"5273","14467"
"5274","14467"
"5275","14467"
"5276","14467"
"5277","14467"
"5278","14467"
"5279","16356"
"5280","16356"
"5281","16356"
"5282","12623"
"5283","12623"
"5284","12623"
"5285","12623"
"5286","10963"
"5287","16356"
"5288","12487"
"5289","12627"
"5290","12627"
"5291","12627"
"5292","12627"
"5293","10997"
"5294","10997"
"5295","10997"
"5296","10997"
"5297","10997"
"5298","10997"
"5299","12524"
"5300","12524"
"5301","12524"
"5302","12524"
"5303","12524"
"5304","12524"
"5305","10179"
"5306","13359"
"5307","13359"
"5308","10557"
"5309","12679"
"5310","13503"
"5311","13503"
"5312","12051"
"5313","12437"
"5314","12437"
"5315","12347"
"5316","12043"
"5317","13125"
"5318","10437"
"5319","13086"
"5320","13086"
"5321","13086"
"5322","13088"
"5323","13053"
"5324","10437"
"5325","13053"
"5326","13086"
"5327","13086"
"5328","13086"
"5329","13086"
"5330","10437"
"5331","10437"
"5332","12555"
"5333","12555"
"5334","10437"
"5335","13055"
"5336","10249"
"5337","10249"
"5338","10369"
"5339","13055"
"5340","13055"
"5341","13055"
"5342","13055"
"5343","13055"
"5344","13055"
"5345","10365"
"5346","12679"
"5347","12679"
"5348","12679"
"5349","10365"
"5350","13055"
"5351","13055"
"5352","13055"
"5353","13055"
"5354","13055"
"5355","13055"
"5356","13055"
"5357","13055"
"5358","10369"
"5359","10249"
"5360","12555"
"5361","12555"
"5362","12555"
"5363","12557"
"5364","12557"
"5365","12557"
"5366","12557"
"5367","12557"
"5368","12557"
"5369","12557"
"5370","12557"
"5371","12557"
"5372","12557"
"5373","12557"
"5374","12557"
"5375","12557"
"5376","12526"
"5377","12527"
"5378","12527"
"5379","12527"
"5380","12527"
"5381","12527"
"5382","12527"
"5383","12527"
"5384","12527"
"5385","12527"
"5386","12527"
"5387","12527"
"5388","12557"
"5389","12557"
"5390","12487"
"5391","12487"
"5392","12487"
"5393","12487"
"5394","12487"
"5395","12487"
"5396","13086"
"5397","10437"
"5398","10437"
"5399","10437"
"5400","10437"
"5401","10437"
"5402","12559"
"5403","13055"
"5404","12555"
"5405","10249"
"5406","12459"
"5407","12555"
"5408","12555"
"5409","12459"
"5410","12555"
"5411","12555"
"5412","10437"
"5413","10409"
"5414","10409"
"5415","10249"
"5416","10249"
"5417","10249"
"5418","10249"
"5419","10249"
"5420","10249"
"5421","10409"
"5422","10409"
"5423","10409"
"5424","10437"
"5425","10437"
"5426","12559"
"5427","12526"
"5428","12559"
"5429","12559"
"5430","12559"
"5431","12557"
"5432","12557"
"5433","12557"
"5434","12557"
"5435","12557"
"5436","12555"
"5437","10437"
"5438","12487"
"5439","13088"
"5440","13055"
"5441","10409"
"5442","13086"
"5443","12557"
"5444","12555"
"5445","10437"
"5446","10437"
"5447","12679"
"5448","13086"
"5449","12679"
"5450","13055"
"5451","13055"
"5452","12459"
"5453","10249"
"5454","12353"
"5455","12353"
"5456","12355"
"5457","12353"
"5458","12353"
"5459","12526"
"5460","12557"
"5461","12557"
"5462","12557"
"5463","13055"
"5464","10713"
"5465","12355"
"5466","10999"
"5467","10961"
"5468","10961"
"5469","10999"
"5470","10997"
"5471","10999"
"5472","10713"
"5473","10713"
"5474","12351"
"5475","12353"
"5476","12353"
"5477","12353"
"5478","12353"
"5479","10719"
"5480","10715"
"5481","10715"
"5482","10719"
"5483","10719"
"5484","10719"
"5485","10719"
"5486","12351"
"5487","10997"
"5488","10997"
"5489","10997"
"5490","10997"
"5491","10999"
"5492","10999"
"5493","10999"
"5494","10999"
"5495","10961"
"5496","10961"
"5497","10963"
"5498","10963"
"5499","10963"
"5500","10963"
"5501","10783"
"5502","10783"
"5503","10783"
"5504","10783"
"5505","10783"
"5506","10783"
"5507","10777"
"5508","10777"
"5509","10719"
"5510","10719"
"5511","10719"
"5512","10719"
"5513","13189"
"5514","13189"
"5515","13189"
"5516","13189"
"5517","10437"
"5518","10437"
"5519","10437"
"5520","10437"
"5521","10405"
"5522","10405"
"5523","10119"
"5524","10119"
"5525","10119"
"5526","10119"
"5527","10179"
"5528","10179"
"5529","10179"
"5530","10179"
"5531","10179"
"5532","10179"
"5533","10179"
"5534","10179"
"5535","10963"
"5536","10963"
"5537","10963"
"5538","10963"
"5539","10963"
"5540","10963"
"5541","10963"
"5542","10963"
"5543","10783"
"5544","10783"
"5545","10783"
"5546","10783"
"5547","10783"
"5548","10783"
"5549","10777"
"5550","10777"
"5551","10719"
"5552","10719"
"5553","10585"
"5554","10585"
"5555","10585"
"5556","10585"
"5557","10585"
"5558","14057"
"5559","14057"
"5560","14057"
"5561","14057"
"5562","14057"
"5563","14057"
"5564","14052"
"5565","14052"
"5566","14055"
"5567","14055"
"5568","14055"
"5569","14055"
"5570","14055"
"5571","14052"
"5572","10777"
"5573","10719"
"5574","10719"
"5575","10719"
"5576","10719"
"5577","10713"
"5578","10713"
"5579","10713"
"5580","10713"
"5581","10713"
"5582","10713"
"5583","12161"
"5584","12161"
"5585","12163"
"5586","12163"
"5587","14195"
"5588","14195"
"5589","14195"
"5590","14195"
"5591","14169"
"5592","14169"
"5593","14169"
"5594","14169"
"5595","14169"
"5596","14169"
"5597","14163"
"5598","10783"
"5599","10783"
"5600","10825"
"5601","10825"
"5602","10715"
"5603","10715"
"5604","10715"
"5605","10715"
"5606","12159"
"5607","15366"
"5608","15366"
"5609","15366"
"5610","12627"
"5611","12627"
"5612","12627"
"5613","12627"
"5614","12627"
"5615","12627"
"5616","12619"
"5617","12619"
"5618","12619"
"5619","12619"
"5620","12683"
"5621","12683"
"5622","12683"
"5623","12683"
"5624","10319"
"5625","10319"
"5626","10319"
"5627","10319"
"5628","10319"
"5629","10317"
"5630","10317"
"5631","10365"
"5632","10365"
"5633","10365"
"5634","10365"
"5635","10247"
"5636","10247"
"5637","10247"
"5638","10247"
"5639","10249"
"5640","10249"
"5641","10249"
"5642","10249"
"5643","10243"
"5644","10243"
"5645","10178"
"5646","10178"
"5647","10119"
"5648","10119"
"5649","10117"
"5650","10557"
"5651","10557"
"5652","13507"
"5653","13507"
"5654","13507"
"5655","13507"
"5656","13405"
"5657","13405"
"5658","13405"
"5659","13405"
"5660","13405"
"5661","13405"
"5662","13403"
"5663","13403"
"5664","13403"
"5665","13403"
"5666","13405"
"5667","13405"
"5668","13347"
"5669","13347"
"5670","13347"
"5671","13347"
"5672","13347"
"5673","13347"
"5674","13347"
"5675","13347"
"5676","13347"
"5677","13347"
"5678","13347"
"5679","10115"
"5680","10115"
"5681","10178"
"5682","10178"
"5683","10117"
"5684","10117"
"5685","10117"
"5686","10117"
"5687","10963"
"5688","10963"
"5689","10969"
"5690","10969"
"5691","10963"
"5692","10963"
"5693","10963"
"5694","10963"
"5695","12101"
"5696","12101"
"5697","12101"
"5698","12101"
"5699","12103"
"5700","12103"
"5701","12103"
"5702","12103"
"5703","12103"
"5704","12103"
"5705","12103"
"5706","12103"
"5707","12107"
"5708","12107"
"5709","12107"
"5710","12107"
"5711","13585"
"5712","13585"
"5713","13585"
"5714","13585"
"5715","13597"
"5716","13597"
"5717","13597"
"5718","13597"
"5719","13629"
"5720","13629"
"5721","13629"
"5722","13629"
"5723","13629"
"5724","13629"
"5725","13629"
"5726","13629"
"5727","13627"
"5728","13627"
"5729","13627"
"5730","13627"
"5731","10585"
"5732","10585"
"5733","10585"
"5734","10585"
"5735","14057"
"5736","14057"
"5737","10707"
"5738","10707"
"5739","10707"
"5740","10707"
"5741","10713"
"5742","10713"
"5743","10713"
"5744","10713"
"5745","10713"
"5746","10713"
"5747","10713"
"5748","10713"
"5749","10715"
"5750","10715"
"5751","10825"
"5752","10825"
"5753","10783"
"5754","10783"
"5755","10783"
"5756","10783"
"5757","10963"
"5758","10963"
"5759","10963"
"5760","10963"
"5761","10961"
"5762","10961"
"5763","10961"
"5764","10961"
"5765","12047"
"5766","12047"
"5767","12043"
"5768","12043"
"5769","12043"
"5770","12043"
"5771","12043"
"5772","12043"
"5773","12347"
"5774","12347"
"5775","12347"
"5776","12347"
"5777","12359"
"5778","12359"
"5779","12351"
"5780","12351"
"5781","12353"
"5782","12353"
"5783","12353"
"5784","12353"
"5785","12353"
"5786","12353"
"5787","12353"
"5788","12353"
"5789","12355"
"5790","12355"
"5791","13435"
"5792","13435"
"5793","13437"
"5794","13437"
"5795","13403"
"5796","13403"
"5797","13403"
"5798","13403"
"5799","13407"
"5800","13407"
"5801","13407"
"5802","13407"
"5803","13347"
"5804","13347"
"5805","13359"
"5806","13359"
"5807","13359"
"5808","13359"
"5809","13357"
"5810","13357"
"5811","10437"
"5812","10437"
"5813","10437"
"5814","10437"
"5815","10119"
"5816","10119"
"5817","10119"
"5818","10119"
"5819","10119"
"5820","10119"
"5821","10179"
"5822","10179"
"5823","10179"
"5824","10179"
"5825","10969"
"5826","10969"
"5827","10999"
"5828","10999"
"5829","10999"
"5830","10999"
"5831","12047"
"5832","12047"
"5833","12047"
"5834","12047"
"5835","12043"
"5836","12043"
"5837","12347"
"5838","12347"
"5839","13359"
"5840","13359"
"5841","13359"
"5842","13359"
"5843","13347"
"5844","13347"
"5845","13353"
"5846","13353"
"5847","13353"
"5848","13353"
